filename	onset	offset	event_labels	visual_labels	audio_labels	modality	has_visual	has_audio
M8hUgx2y7qk_20_30	4	10	Vacuum_cleaner,Dog	Dog,Vacuum_cleaner	Vacuum_cleaner,Dog	multimodal	True	True
MCZem5teAUk_100_110	0	9	Lawn_mower	Lawn_mower		multimodal	True	False
MCZem5teAUk_100_110	9	10	Lawn_mower	Lawn_mower	Lawn_mower	multimodal	True	True
MChLOVodM5I_30_40	0	1	Speech,Dog	Dog	Speech,Dog	multimodal	True	True
MChLOVodM5I_30_40	1	2	Dog	Dog	Dog	multimodal	True	True
MChLOVodM5I_30_40	2	5	Speech,Dog	Dog	Speech,Dog	multimodal	True	True
MChLOVodM5I_30_40	5	10	Dog	Dog	Dog	multimodal	True	True
MELS2_bSaNU_80_90	0	8	Violin_fiddle	Violin_fiddle	Violin_fiddle	multimodal	True	True
MELS2_bSaNU_80_90	8	10	Violin_fiddle	Violin_fiddle		multimodal	True	False
MFJ198Kyb50_60_70	0	10	Speech,Accordion	Accordion	Accordion,Speech	multimodal	True	True
MFZa7e1Xkog_360_370	0	1	Frying_(food)	Frying_(food)	Frying_(food)	multimodal	True	True
MFZa7e1Xkog_360_370	1	2	Speech,Frying_(food)	Frying_(food)	Frying_(food),Speech	multimodal	True	True
MFZa7e1Xkog_360_370	2	3	Frying_(food)	Frying_(food)	Frying_(food)	multimodal	True	True
MFZa7e1Xkog_360_370	3	9	Speech,Frying_(food)	Frying_(food)	Frying_(food),Speech	multimodal	True	True
MFZa7e1Xkog_360_370	9	10	Frying_(food)	Frying_(food)	Frying_(food)	multimodal	True	True
MFaRhAq2JLw_10_20	0	1	Baby_cry_infant_cry	Baby_cry_infant_cry		multimodal	True	False
MFaRhAq2JLw_10_20	1	10	Baby_cry_infant_cry	Baby_cry_infant_cry	Baby_cry_infant_cry	multimodal	True	True
MIzRWcJCpHg_130_140	0	6	Singing	Singing	Singing	multimodal	True	True
MIzRWcJCpHg_130_140	6	7	Singing,Speech	Singing	Singing,Speech	multimodal	True	True
MIzRWcJCpHg_130_140	7	10	Singing	Singing	Singing	multimodal	True	True
MK0VVTjYX40_190_200	2	8	Dog	Dog	Dog	multimodal	True	True
MK0VVTjYX40_190_200	8	9	Speech,Dog	Dog	Dog,Speech	multimodal	True	True
MK0VVTjYX40_190_200	9	10	Dog	Dog		multimodal	True	False
MQWKt3_NVvM_70_80	0	1	Dog	Dog		multimodal	True	False
MQWKt3_NVvM_70_80	1	3	Speech,Dog	Dog	Speech	multimodal	True	True
MQWKt3_NVvM_70_80	3	6	Dog	Dog		multimodal	True	False
MQWKt3_NVvM_70_80	6	7	Dog	Dog	Dog	multimodal	True	True
MQWKt3_NVvM_70_80	7	9	Dog	Dog		multimodal	True	False
MQWKt3_NVvM_70_80	9	10	Dog	Dog	Dog	multimodal	True	True
MRHf3aoGygE_160_170	0	4	Lawn_mower	Lawn_mower	Lawn_mower	multimodal	True	True
MRHf3aoGygE_160_170	4	6	Lawn_mower		Lawn_mower	multimodal	False	True
MRHf3aoGygE_160_170	6	10	Lawn_mower	Lawn_mower	Lawn_mower	multimodal	True	True
MRaYiK3K0Rc_40_50	0	1	Speech,Frying_(food)	Frying_(food)	Speech	multimodal	True	True
MRaYiK3K0Rc_40_50	1	5	Frying_(food)	Frying_(food)		multimodal	True	False
MRaYiK3K0Rc_40_50	5	10	Speech,Frying_(food)	Frying_(food)	Speech	multimodal	True	True
MRe0mjPslrc_10_20	0	5	Violin_fiddle,Cello	Violin_fiddle,Cello	Violin_fiddle,Cello	multimodal	True	True
MRe0mjPslrc_10_20	5	10	Violin_fiddle,Cello	Violin_fiddle	Violin_fiddle,Cello	multimodal	True	True
MS8ycgmIHxQ_30_40	0	1	Chicken_rooster	Chicken_rooster		multimodal	True	False
MS8ycgmIHxQ_30_40	1	10	Chicken_rooster	Chicken_rooster	Chicken_rooster	multimodal	True	True
MT0Bxc0nkLc_120_130	0	1	Dog	Dog	Dog	multimodal	True	True
MT0Bxc0nkLc_120_130	1	5	Speech,Dog	Dog	Dog,Speech	multimodal	True	True
MT0Bxc0nkLc_120_130	5	10	Dog	Dog	Dog	multimodal	True	True
MTIfUXAtQcE_170_180	0	4	Speech,Helicopter	Helicopter	Helicopter,Speech	multimodal	True	True
MTIfUXAtQcE_170_180	4	6	Helicopter	Helicopter	Helicopter	multimodal	True	True
MTIfUXAtQcE_170_180	6	7	Helicopter		Helicopter	multimodal	False	True
MTIfUXAtQcE_170_180	7	8	Speech,Helicopter		Helicopter,Speech	multimodal	False	True
MTIfUXAtQcE_170_180	8	10	Helicopter	Helicopter	Helicopter	multimodal	True	True
MTOS1YA9cjI_30_40	0	1	Baby_cry_infant_cry	Baby_cry_infant_cry	Baby_cry_infant_cry	multimodal	True	True
MTOS1YA9cjI_30_40	1	2	Baby_cry_infant_cry,Speech,Dog	Baby_cry_infant_cry,Dog	Baby_cry_infant_cry,Speech	multimodal	True	True
MTOS1YA9cjI_30_40	2	3	Baby_cry_infant_cry,Dog	Baby_cry_infant_cry,Dog	Baby_cry_infant_cry	multimodal	True	True
MTOS1YA9cjI_30_40	3	4	Baby_cry_infant_cry,Dog	Baby_cry_infant_cry,Dog	Baby_cry_infant_cry,Dog	multimodal	True	True
MTOS1YA9cjI_30_40	4	5	Baby_cry_infant_cry,Dog	Baby_cry_infant_cry,Dog	Baby_cry_infant_cry	multimodal	True	True
MTOS1YA9cjI_30_40	5	6	Baby_cry_infant_cry,Dog	Baby_cry_infant_cry,Dog	Baby_cry_infant_cry,Dog	multimodal	True	True
MTOS1YA9cjI_30_40	6	7	Baby_cry_infant_cry	Baby_cry_infant_cry	Baby_cry_infant_cry	multimodal	True	True
MTOS1YA9cjI_30_40	7	8	Baby_cry_infant_cry,Dog	Baby_cry_infant_cry,Dog	Baby_cry_infant_cry	multimodal	True	True
MTOS1YA9cjI_30_40	8	10	Baby_cry_infant_cry,Dog	Baby_cry_infant_cry,Dog	Baby_cry_infant_cry,Dog	multimodal	True	True
MTkN3EBB1uY_70_80	0	1	Violin_fiddle,Banjo,Acoustic_guitar	Acoustic_guitar,Violin_fiddle	Acoustic_guitar,Violin_fiddle,Banjo	multimodal	True	True
MTkN3EBB1uY_70_80	1	3	Singing,Violin_fiddle,Banjo,Acoustic_guitar	Singing,Acoustic_guitar	Acoustic_guitar,Singing,Violin_fiddle,Banjo	multimodal	True	True
MTkN3EBB1uY_70_80	3	5	Singing,Violin_fiddle,Banjo,Acoustic_guitar	Singing,Acoustic_guitar,Banjo	Acoustic_guitar,Singing,Violin_fiddle,Banjo	multimodal	True	True
MTkN3EBB1uY_70_80	5	10	Singing,Violin_fiddle,Banjo,Acoustic_guitar	Singing,Acoustic_guitar	Acoustic_guitar,Singing,Violin_fiddle,Banjo	multimodal	True	True
MUmLS_Y_pmY_0_10	0	1	Speech,Dog	Dog	Speech	multimodal	True	True
MUmLS_Y_pmY_0_10	1	6	Dog	Dog		multimodal	True	False
MUmLS_Y_pmY_0_10	6	7	Speech,Dog	Dog	Speech	multimodal	True	True
MUmLS_Y_pmY_0_10	7	9	Dog	Dog	Dog	multimodal	True	True
MUmLS_Y_pmY_0_10	9	10	Dog	Dog		multimodal	True	False
MUv54DuYKBs_20_30	0	1	Helicopter	Helicopter	Helicopter	multimodal	True	True
MWNEee5N6SM_9_19	0	2	Speech,Cat	Cat	Speech	multimodal	True	True
MWNEee5N6SM_9_19	2	3	Cat	Cat		multimodal	True	False
MWNEee5N6SM_9_19	3	10	Speech,Cat	Cat	Speech	multimodal	True	True
MY2PFDV_S2s_140_150	0	1	Speech,Acoustic_guitar	Acoustic_guitar,Speech	Speech	multimodal	True	True
MY2PFDV_S2s_140_150	1	4	Speech,Acoustic_guitar	Acoustic_guitar,Speech	Speech,Acoustic_guitar	multimodal	True	True
MY2PFDV_S2s_140_150	4	5	Acoustic_guitar	Acoustic_guitar	Acoustic_guitar	multimodal	True	True
MY2PFDV_S2s_140_150	5	6	Acoustic_guitar	Acoustic_guitar		multimodal	True	False
MY2PFDV_S2s_140_150	6	9	Singing,Acoustic_guitar	Acoustic_guitar,Singing	Singing,Acoustic_guitar	multimodal	True	True
MY2PFDV_S2s_140_150	9	10	Acoustic_guitar	Acoustic_guitar	Acoustic_guitar	multimodal	True	True
MYhKZftZBOs_570_580	0	2	Violin_fiddle,Cello	Cello,Violin_fiddle		multimodal	True	False
MYhKZftZBOs_570_580	2	7	Violin_fiddle,Cello	Cello,Violin_fiddle	Cello,Violin_fiddle	multimodal	True	True
MYhKZftZBOs_570_580	7	8	Violin_fiddle,Cello	Cello,Violin_fiddle		multimodal	True	False
MYhKZftZBOs_570_580	8	10	Violin_fiddle,Cello	Cello,Violin_fiddle	Cello,Violin_fiddle	multimodal	True	True
MZVInVyY90o_20_30	0	9	Lawn_mower	Lawn_mower	Lawn_mower	multimodal	True	True
MZVInVyY90o_20_30	9	10	Lawn_mower	Lawn_mower		multimodal	True	False
M_9pQR8IFRs_10_20	0	1	Speech,Cat	Cat	Cat,Speech	multimodal	True	True
M_9pQR8IFRs_10_20	1	2	Speech,Cat	Cat	Speech	multimodal	True	True
M_9pQR8IFRs_10_20	2	6	Cat	Cat	Cat	multimodal	True	True
M_9pQR8IFRs_10_20	6	8	Speech,Cat	Cat	Cat,Speech	multimodal	True	True
M_9pQR8IFRs_10_20	8	9	Cat	Cat	Cat	multimodal	True	True
M_9pQR8IFRs_10_20	9	10	Speech,Cat	Cat	Cat,Speech	multimodal	True	True
M_Bk6sPg7O4_10_20	0	1	Dog	Dog		multimodal	True	False
M_Bk6sPg7O4_10_20	1	2	Speech,Dog	Dog	Speech	multimodal	True	True
M_Bk6sPg7O4_10_20	2	8	Dog	Dog		multimodal	True	False
M_Bk6sPg7O4_10_20	8	9	Speech,Dog	Dog	Speech	multimodal	True	True
M_Bk6sPg7O4_10_20	9	10	Speech,Dog	Dog	Speech,Dog	multimodal	True	True
Ma5OotVwCh0_100_110	0	10	Helicopter	Helicopter	Helicopter	multimodal	True	True
MawlYZVYOMo_30_40	0	3	Speech,Violin_fiddle	Violin_fiddle,Speech		multimodal	True	False
MawlYZVYOMo_30_40	3	10	Violin_fiddle	Violin_fiddle	Violin_fiddle	multimodal	True	True
Mc79pRPTjXw_10_20	0	1	Dog	Dog		multimodal	True	False
Mc79pRPTjXw_10_20	1	2	Speech,Dog	Dog	Dog,Speech	multimodal	True	True
Mc79pRPTjXw_10_20	2	3	Dog	Dog		multimodal	True	False
Mc79pRPTjXw_10_20	3	4	Speech,Dog	Dog	Speech	multimodal	True	True
Mc79pRPTjXw_10_20	4	10	Dog	Dog		multimodal	True	False
McK4y6_znE4_240_250	0	2	Motorcycle		Motorcycle	multimodal	False	True
McK4y6_znE4_240_250	2	3	Motorcycle	Motorcycle	Motorcycle	multimodal	True	True
McK4y6_znE4_240_250	3	10	Speech,Motorcycle	Motorcycle	Motorcycle,Speech	multimodal	True	True
McVcuryKUp4_160_170	0	2	Motorcycle	Motorcycle	Motorcycle	multimodal	True	True
McVcuryKUp4_160_170	3	6	Speech		Speech	multimodal	False	True
McVcuryKUp4_160_170	6	8	Speech	Speech	Speech	multimodal	True	True
McfGMq5A5G8_30_40	0	2	Singing,Violin_fiddle,Banjo,Acoustic_guitar	Acoustic_guitar,Singing,Banjo,Violin_fiddle	Singing,Banjo	multimodal	True	True
McfGMq5A5G8_30_40	2	3	Singing,Violin_fiddle,Banjo,Acoustic_guitar	Acoustic_guitar,Singing,Banjo,Violin_fiddle	Singing,Banjo,Violin_fiddle	multimodal	True	True
McfGMq5A5G8_30_40	3	6	Singing,Violin_fiddle,Banjo,Acoustic_guitar	Acoustic_guitar,Singing,Banjo	Singing,Banjo,Violin_fiddle	multimodal	True	True
McfGMq5A5G8_30_40	6	10	Singing,Violin_fiddle,Banjo,Acoustic_guitar	Acoustic_guitar,Singing,Banjo	Singing,Banjo,Violin_fiddle	multimodal	True	True
MdI_Wq_eoRU_220_230	0	10	Helicopter	Helicopter	Helicopter	multimodal	True	True
MdmawJ_wleI_30_40	0	6	Cat	Cat		multimodal	True	False
MdmawJ_wleI_30_40	6	8	Speech,Cat	Cat	Speech	multimodal	True	True
MdmawJ_wleI_30_40	8	10	Speech,Cat	Cat	Cat,Speech	multimodal	True	True
MeqqDSM5cPs_190_200	0	10	Helicopter	Helicopter	Helicopter	multimodal	True	True
MfWiB4-reII_30_40	0	10	Violin_fiddle,Cello	Violin_fiddle,Cello	Violin_fiddle,Cello	multimodal	True	True
Mgbg7X2pByE_270_280	0	3	Speech,Frying_(food)	Frying_(food)	Frying_(food),Speech	multimodal	True	True
Mgbg7X2pByE_270_280	3	4	Frying_(food)	Frying_(food)	Frying_(food)	multimodal	True	True
Mgbg7X2pByE_270_280	4	10	Speech,Frying_(food)	Frying_(food)	Frying_(food),Speech	multimodal	True	True
MgyoRSEhx-U_70_80	0	10	Motorcycle	Motorcycle	Motorcycle	multimodal	True	True
MjGmx90Za_M_10_20	0	1	Basketball_bounce,Speech,Accordion	Basketball_bounce	Accordion,Basketball_bounce,Speech	multimodal	True	True
MjGmx90Za_M_10_20	1	2	Accordion		Accordion	multimodal	False	True
MjGmx90Za_M_10_20	2	4	Basketball_bounce,Speech,Accordion	Basketball_bounce	Accordion,Basketball_bounce,Speech	multimodal	True	True
MjGmx90Za_M_10_20	4	5	Basketball_bounce,Speech,Accordion,Clapping	Basketball_bounce	Accordion,Basketball_bounce,Clapping,Speech	multimodal	True	True
MjGmx90Za_M_10_20	5	6	Accordion,Clapping		Accordion,Clapping	multimodal	False	True
MjGmx90Za_M_10_20	6	8	Accordion		Accordion	multimodal	False	True
MjGmx90Za_M_10_20	8	10	Basketball_bounce,Accordion	Basketball_bounce	Accordion,Basketball_bounce	multimodal	True	True
MlCY7E5IYbo_20_30	0	1	Speech,Acoustic_guitar	Acoustic_guitar	Speech	multimodal	True	True
MlCY7E5IYbo_20_30	1	10	Acoustic_guitar	Acoustic_guitar	Acoustic_guitar	multimodal	True	True
MlnBzUzGhlA_10_20	0	8	Lawn_mower	Lawn_mower		multimodal	True	False
MlnBzUzGhlA_10_20	8	10	Lawn_mower	Lawn_mower	Lawn_mower	multimodal	True	True
MmBKiw43TZg_30_40	0	8	Dog	Dog	Dog	multimodal	True	True
MmBKiw43TZg_30_40	8	9	Speech,Dog	Dog	Speech	multimodal	True	True
MmBKiw43TZg_30_40	9	10	Dog	Dog		multimodal	True	False
MnwwrlH3LOQ_90_100	0	1	Speech,Acoustic_guitar	Acoustic_guitar	Acoustic_guitar,Speech	multimodal	True	True
MnwwrlH3LOQ_90_100	1	3	Singing,Speech,Acoustic_guitar	Acoustic_guitar,Singing	Singing,Speech	multimodal	True	True
MnwwrlH3LOQ_90_100	3	4	Singing,Speech,Acoustic_guitar	Acoustic_guitar,Singing	Singing,Acoustic_guitar,Speech	multimodal	True	True
MnwwrlH3LOQ_90_100	4	7	Speech,Acoustic_guitar	Acoustic_guitar	Acoustic_guitar,Speech	multimodal	True	True
MnwwrlH3LOQ_90_100	7	9	Singing,Speech,Acoustic_guitar	Acoustic_guitar,Singing	Singing,Acoustic_guitar,Speech	multimodal	True	True
MnwwrlH3LOQ_90_100	9	10	Speech,Acoustic_guitar	Acoustic_guitar	Acoustic_guitar,Speech	multimodal	True	True
Mo-Z_28McaI_90_100	0	2	Baby_laughter	Baby_laughter	Baby_laughter	multimodal	True	True
Mo-Z_28McaI_90_100	3	9	Baby_laughter	Baby_laughter	Baby_laughter	multimodal	True	True
MoZc4IsdhiU_20_30	0	10	Helicopter	Helicopter	Helicopter	multimodal	True	True
MouGuIgIaXQ_120_130	0	3	Singing,Accordion	Accordion	Accordion,Singing	multimodal	True	True
MouGuIgIaXQ_120_130	3	10	Singing,Accordion		Accordion,Singing	multimodal	False	True
MpWZU83HzL8_30_40	0	5	Speech,Car,Helicopter	Helicopter,Car	Helicopter,Car,Speech	multimodal	True	True
MpWZU83HzL8_30_40	5	10	Car,Helicopter	Helicopter,Car	Helicopter,Car	multimodal	True	True
MqMKjrKRXmI_30_40	0	10	Baby_cry_infant_cry	Baby_cry_infant_cry	Baby_cry_infant_cry	multimodal	True	True
MrIfjRInMLU_0_10	0	10	Baby_laughter	Baby_laughter	Baby_laughter	multimodal	True	True
MsXnQIFU1Ek_30_40	0	10	Violin_fiddle,Cello	Violin_fiddle,Cello	Violin_fiddle,Cello	multimodal	True	True
Msme_HbKIik_30_40	0	10	Accordion	Accordion	Accordion	multimodal	True	True
Mte4VJKUkWQ_240_250	0	2	Singing,Cello	Cello,Singing	Cello,Singing	multimodal	True	True
Mte4VJKUkWQ_240_250	2	5	Cello	Cello	Cello	multimodal	True	True
Mte4VJKUkWQ_240_250	5	10	Singing,Cello	Cello,Singing	Cello,Singing	multimodal	True	True
Muh79_vUNTc_110_120	0	2	Violin_fiddle	Violin_fiddle		multimodal	True	False
Muh79_vUNTc_110_120	2	10	Violin_fiddle,Cello	Violin_fiddle	Violin_fiddle,Cello	multimodal	True	True
MvlIx9Dlf7U_180_190	0	5	Speech,Blender	Blender	Blender,Speech	multimodal	True	True
MvlIx9Dlf7U_180_190	5	10	Blender	Blender	Blender	multimodal	True	True
MvxuOggmXh0_0_10	0	1	Accordion	Accordion		multimodal	True	False
MvxuOggmXh0_0_10	1	2	Speech,Accordion	Accordion	Speech	multimodal	True	True
MvxuOggmXh0_0_10	2	3	Accordion	Accordion		multimodal	True	False
MvxuOggmXh0_0_10	3	4	Speech,Accordion	Accordion	Speech	multimodal	True	True
MvxuOggmXh0_0_10	4	5	Accordion	Accordion		multimodal	True	False
MvxuOggmXh0_0_10	5	6	Speech,Accordion	Accordion	Speech	multimodal	True	True
MvxuOggmXh0_0_10	6	7	Accordion	Accordion		multimodal	True	False
MvxuOggmXh0_0_10	7	10	Accordion	Accordion	Accordion	multimodal	True	True
MwoLwkYOtqM_240_250	0	10	Vacuum_cleaner	Vacuum_cleaner	Vacuum_cleaner	multimodal	True	True
MyaBGqF5RgQ_10_20	0	2	Vacuum_cleaner	Vacuum_cleaner	Vacuum_cleaner	multimodal	True	True
MyaBGqF5RgQ_10_20	2	3	Vacuum_cleaner		Vacuum_cleaner	multimodal	False	True
MyaBGqF5RgQ_10_20	3	10	Vacuum_cleaner	Vacuum_cleaner	Vacuum_cleaner	multimodal	True	True
Myu_pzGwbB4_90_100	0	2	Singing		Singing	multimodal	False	True
Myu_pzGwbB4_90_100	2	5	Singing	Singing	Singing	multimodal	True	True
Myu_pzGwbB4_90_100	7	9	Singing		Singing	multimodal	False	True
Myu_pzGwbB4_90_100	9	10	Singing	Singing	Singing	multimodal	True	True
Mzp5uTDaKog_120_130	0	6	Frying_(food)	Frying_(food)	Frying_(food)	multimodal	True	True
Mzp5uTDaKog_120_130	6	7	Speech,Frying_(food)	Frying_(food)	Frying_(food),Speech	multimodal	True	True
Mzp5uTDaKog_120_130	7	8	Frying_(food)	Frying_(food)	Frying_(food)	multimodal	True	True
Mzp5uTDaKog_120_130	8	10	Speech,Frying_(food)	Frying_(food)	Frying_(food),Speech	multimodal	True	True
N1cTKfsnr0c_30_40	0	1	Baby_cry_infant_cry	Baby_cry_infant_cry	Baby_cry_infant_cry	multimodal	True	True
N1cTKfsnr0c_30_40	1	3	Baby_cry_infant_cry,Speech	Baby_cry_infant_cry	Baby_cry_infant_cry,Speech	multimodal	True	True
N1cTKfsnr0c_30_40	3	4	Baby_cry_infant_cry,Speech	Baby_cry_infant_cry	Speech	multimodal	True	True
N1cTKfsnr0c_30_40	4	9	Baby_cry_infant_cry,Speech	Baby_cry_infant_cry	Baby_cry_infant_cry,Speech	multimodal	True	True
N1cTKfsnr0c_30_40	9	10	Baby_cry_infant_cry,Speech	Baby_cry_infant_cry	Speech	multimodal	True	True
N2PNOeYJB0c_30_40	0	4	Speech,Violin_fiddle	Violin_fiddle	Speech	multimodal	True	True
N2PNOeYJB0c_30_40	4	5	Violin_fiddle	Violin_fiddle	Violin_fiddle	multimodal	True	True
N2PNOeYJB0c_30_40	5	8	Speech,Violin_fiddle	Violin_fiddle	Speech,Violin_fiddle	multimodal	True	True
N2PNOeYJB0c_30_40	8	9	Violin_fiddle	Violin_fiddle	Violin_fiddle	multimodal	True	True
N2PNOeYJB0c_30_40	9	10	Speech,Violin_fiddle	Violin_fiddle	Speech,Violin_fiddle	multimodal	True	True
N30pd7uKMiM_480_490	0	1	Acoustic_guitar	Acoustic_guitar		multimodal	True	False
N30pd7uKMiM_480_490	1	4	Speech,Acoustic_guitar	Acoustic_guitar	Speech	multimodal	True	True
N30pd7uKMiM_480_490	4	5	Acoustic_guitar	Acoustic_guitar		multimodal	True	False
N30pd7uKMiM_480_490	5	7	Speech,Acoustic_guitar	Acoustic_guitar	Speech	multimodal	True	True
N30pd7uKMiM_480_490	7	9	Acoustic_guitar	Acoustic_guitar	Acoustic_guitar	multimodal	True	True
N30pd7uKMiM_480_490	9	10	Speech,Acoustic_guitar	Acoustic_guitar	Speech	multimodal	True	True
N4-YgaGOAYQ_30_40	0	4	Violin_fiddle	Violin_fiddle	Violin_fiddle	multimodal	True	True
N4-YgaGOAYQ_30_40	4	5	Speech,Violin_fiddle	Violin_fiddle	Speech	multimodal	True	True
N4-YgaGOAYQ_30_40	5	10	Violin_fiddle	Violin_fiddle	Violin_fiddle	multimodal	True	True
N4sW3gpEzfU_70_80	0	10	Chainsaw	Chainsaw	Chainsaw	multimodal	True	True
N6JTpk6UdgQ_30_40	0	1	Speech,Violin_fiddle	Violin_fiddle,Speech	Violin_fiddle,Speech	multimodal	True	True
N6JTpk6UdgQ_30_40	1	3	Violin_fiddle	Violin_fiddle	Violin_fiddle	multimodal	True	True
N6JTpk6UdgQ_30_40	3	7	Speech,Violin_fiddle	Violin_fiddle,Speech	Violin_fiddle,Speech	multimodal	True	True
N6JTpk6UdgQ_30_40	7	8	Violin_fiddle	Violin_fiddle	Violin_fiddle	multimodal	True	True
N6JTpk6UdgQ_30_40	8	10	Speech,Violin_fiddle	Violin_fiddle,Speech	Violin_fiddle,Speech	multimodal	True	True
N70uvJf6Fs4_30_40	0	3	Speech,Violin_fiddle		Violin_fiddle,Speech	multimodal	False	True
N70uvJf6Fs4_30_40	3	8	Speech,Violin_fiddle	Violin_fiddle	Violin_fiddle,Speech	multimodal	True	True
N70uvJf6Fs4_30_40	8	9	Speech,Violin_fiddle		Violin_fiddle,Speech	multimodal	False	True
N70uvJf6Fs4_30_40	9	10	Speech,Violin_fiddle	Violin_fiddle	Violin_fiddle,Speech	multimodal	True	True
N7FraoLwBiw_30_40	0	1	Speech,Cat	Cat	Speech,Cat	multimodal	True	True
N7FraoLwBiw_30_40	1	2	Speech,Cat	Cat	Speech	multimodal	True	True
N7FraoLwBiw_30_40	2	5	Speech,Cat	Cat	Speech,Cat	multimodal	True	True
N7FraoLwBiw_30_40	5	8	Cat	Cat	Cat	multimodal	True	True
N7FraoLwBiw_30_40	8	9	Cat	Cat		multimodal	True	False
N7FraoLwBiw_30_40	9	10	Speech,Cat	Cat	Speech,Cat	multimodal	True	True
N8o5qLz5974_10_20	0	2	Dog	Dog	Dog	multimodal	True	True
N8o5qLz5974_10_20	2	10	Speech,Dog	Dog	Speech,Dog	multimodal	True	True
NAkYzdSLN44_30_40	0	1	Basketball_bounce,Speech	Basketball_bounce	Basketball_bounce,Speech	multimodal	True	True
NAkYzdSLN44_30_40	1	2	Speech		Speech	multimodal	False	True
NAkYzdSLN44_30_40	2	3	Speech,Cheering		Speech,Cheering	multimodal	False	True
NAkYzdSLN44_30_40	3	4	Speech,Cheering,Clapping		Speech,Clapping,Cheering	multimodal	False	True
NAkYzdSLN44_30_40	4	8	Speech,Clapping		Speech,Clapping	multimodal	False	True
NAkYzdSLN44_30_40	8	10	Speech		Speech	multimodal	False	True
NBFMvfX_yWA_180_190	0	6	Speech,Violin_fiddle	Violin_fiddle,Speech	Speech	multimodal	True	True
NBFMvfX_yWA_180_190	6	9	Speech,Violin_fiddle	Violin_fiddle,Speech	Speech,Violin_fiddle	multimodal	True	True
NBFMvfX_yWA_180_190	9	10	Speech,Violin_fiddle	Violin_fiddle,Speech	Speech	multimodal	True	True
NDcJ3G22W0w_60_70	0	1	Basketball_bounce,Speech		Speech,Basketball_bounce	multimodal	False	True
NDcJ3G22W0w_60_70	1	2	Basketball_bounce,Speech	Basketball_bounce	Speech,Basketball_bounce	multimodal	True	True
NDcJ3G22W0w_60_70	2	6	Basketball_bounce,Speech		Speech,Basketball_bounce	multimodal	False	True
NDcJ3G22W0w_60_70	6	7	Basketball_bounce		Basketball_bounce	multimodal	False	True
NDcJ3G22W0w_60_70	7	9	Basketball_bounce	Basketball_bounce	Basketball_bounce	multimodal	True	True
NDcJ3G22W0w_60_70	9	10	Basketball_bounce		Basketball_bounce	multimodal	False	True
NDlK1ogSENw_16_26	0	2	Baby_cry_infant_cry,Speech	Baby_cry_infant_cry	Baby_cry_infant_cry,Speech	multimodal	True	True
NDlK1ogSENw_16_26	2	3	Baby_cry_infant_cry	Baby_cry_infant_cry	Baby_cry_infant_cry	multimodal	True	True
NDlK1ogSENw_16_26	3	7	Baby_cry_infant_cry,Speech	Baby_cry_infant_cry	Baby_cry_infant_cry,Speech	multimodal	True	True
NDlK1ogSENw_16_26	7	10	Baby_cry_infant_cry	Baby_cry_infant_cry	Baby_cry_infant_cry	multimodal	True	True
NFZ0U84FQ24_30_40	0	3	Lawn_mower	Lawn_mower	Lawn_mower	multimodal	True	True
NFZ0U84FQ24_30_40	3	5	Speech,Lawn_mower	Lawn_mower	Lawn_mower,Speech	multimodal	True	True
NFZ0U84FQ24_30_40	5	8	Lawn_mower	Lawn_mower	Lawn_mower	multimodal	True	True
NFZ0U84FQ24_30_40	8	10	Lawn_mower	Lawn_mower		multimodal	True	False
NHPWU9bKcc4_210_220	0	3	Violin_fiddle,Cello	Cello,Violin_fiddle	Cello,Violin_fiddle	multimodal	True	True
NHPWU9bKcc4_210_220	3	7	Violin_fiddle,Cello	Cello,Violin_fiddle	Cello	multimodal	True	True
NHPWU9bKcc4_210_220	7	10	Violin_fiddle,Cello	Cello,Violin_fiddle	Cello,Violin_fiddle	multimodal	True	True
NHs8LJTwrRU_13_23	0	6	Baby_cry_infant_cry	Baby_cry_infant_cry	Baby_cry_infant_cry	multimodal	True	True
NHs8LJTwrRU_13_23	6	8	Baby_cry_infant_cry,Speech	Baby_cry_infant_cry	Baby_cry_infant_cry,Speech	multimodal	True	True
NHs8LJTwrRU_13_23	8	10	Baby_cry_infant_cry	Baby_cry_infant_cry	Baby_cry_infant_cry	multimodal	True	True
NIlaWJiRnOQ_19_29	0	2	Speech,Frying_(food)	Frying_(food)	Frying_(food),Speech	multimodal	True	True
NIlaWJiRnOQ_19_29	2	3	Speech,Frying_(food)	Frying_(food),Speech	Frying_(food),Speech	multimodal	True	True
NIlaWJiRnOQ_19_29	3	10	Speech,Frying_(food)	Speech	Frying_(food),Speech	multimodal	True	True
NJQPNMG7dGw_30_40	0	10	Helicopter	Helicopter	Helicopter	multimodal	True	True
NM6U_DyP_0o_30_40	0	10	Speech,Frying_(food)	Frying_(food)	Frying_(food),Speech	multimodal	True	True
NMlfyPv2AqM_15_25	0	6	Baby_cry_infant_cry	Baby_cry_infant_cry	Baby_cry_infant_cry	multimodal	True	True
NMo2M0rO8Ag_30_40	0	10	Helicopter	Helicopter	Helicopter	multimodal	True	True
NQ5G3EpBpIY_30_40	0	2	Dog	Dog	Dog	multimodal	True	True
NQ5G3EpBpIY_30_40	2	3	Speech,Dog	Dog,Speech	Dog	multimodal	True	True
NQ5G3EpBpIY_30_40	3	4	Speech,Dog	Dog,Speech		multimodal	True	False
NQ5G3EpBpIY_30_40	4	6	Dog	Dog		multimodal	True	False
